id,scene,conversation
sapotis_cat_noir_0004,Hôtel de Ville. The clones are wreaking havoc inside the building.,"Ladybug: (riding on the rickshaw while yelling through the traffic cone) Hear ye, hear ye! Sapoti-Land, the amusement park of the future, is about to open! Mischief of all types are permitted in Sapoti-land! All-you-can-eat desserts! Fountains of orange juice! Big-kid movies and video games!
Cat Noir: All right, Rena Rouge! Time to use your power!
Rena Rouge: (takes out her flute) I've never tried it. I hope it works
Cat Noir: Just think of the illusion you want to create. Stay focused!
Rena Rouge: (blows onto her flute and forms a ball of energy at the far end of it) Mirage! (throws the ball of energy and creates an illusion of an amusement park)"
sapotis_cat_noir_0005,Hôtel de Ville. The clones are wreaking havoc inside the building.,"Rena Rouge: Etta—! (Ladybug stops her from saying one of the twins' names) Uh...gotta get going! Uh...before I transform back!
Cat Noir: Looking forward to fighting villains with you again, Rena Rouge!
Ladybug: (to Rena Rouge) I'll join you"
sentibubbler_cat_noir_0001,"On the rooftops. Cat Noir is on his cat phone, voice-mailing Ladybug","Marinette: Then, Cat Noir is our last hope
Cat Noir: No villain in sight. Watch out, m'lady. I get the feeling someone's trying to play cat and ladybug with us. I'm waiting for you! (puts down his cat phone)
Alya: (continues to wave her hands) Yoo-hoo! Ladybug! (looks on her fanny pack where Trixx is peeking out) (softly) Get ready, Trixx. We have to figure out a way to free Marinette, or else we're all serious goners!"
sentibubbler_cat_noir_0002,On the rooftops.,"Alya: Yep. But first, I have to make sure that Cat Noir doesn't come to mess up my plan. Trixx, let's pounce! (transforms once again into Rena Rouge)
Cat Noir: (answers his cat phone) Rena? Are you with Ladybug?
Rena Rouge: (from Alya's room) Yes. She... asked me to call you and say we got a plan
Cat Noir: Perfect! What should I do?
Rena Rouge: Oh! Uh- I- It's actually a two-person plan
Cat Noir: What do you mean a ""two-person plan""? You mean she and you? What about me?
Rena Rouge: Well, that's just it. In this plan, you have to stay right where you are. A-and wait for instructions
Cat Noir: Hm. I need to hear it from (her). Put her on the phone, please
Rena Rouge: Well, I- Uh- I can't. She's super busy right now. And, uh, if you happen to see the Bubbler, whatever you do, don't cataclysm him! It's actually a sentimonster
Cat Noir: What?
Rena Rouge: I gotta go! I-I mean, (we) will keep you posted. (hangs up) Mirage!
Cat Noir: (enraged) A two-person plan?! There's only (one) two-person plan, and that's Ladybug and me! (smashes the wall behind him with his stick) The Miraculous Ladybug will fix everything as usual. Hm? (He sees ""Ladybug"" jumping over the rooftops alone.) Where's Rena Rouge? (becomes suspicious and frustrated) ""Stay where I am,"" I can't just sit here and do nothing! (goes to follow ""Ladybug"")"
sentibubbler_cat_noir_0003,"On another rooftop, Cat Noir stops to peer over the illusions of Alya and Ladybug.","Marinette: Cat Noir! Cat Noir!!
Cat Noir: (sees Marinette inside a bubble above him) Marinette Dupain-Cheng?
Marinette: You have to stay where you are!
Cat Noir: (angrily) Oh, come on! What is with everyone telling me to stay where I am?
Marinette: Rena Rouge created an illusion of Ladybug to fool the Bubbler who's really a sentimonster! If you go there, you might screw up the whole plan!
Cat Noir: (suspicious) And you know this... how?
Marinette: (nervously) Uh- Oh, well... i-it's because I-I have a really good view of the whole thing since the very beginning. You might even say I have front row seats here! (lays down smugly inside her bubble)"
sentibubbler_cat_noir_0004,Alya's bedroom. Trixx eats a piece of grape.,"Marinette: (softly) Tikki, spots on! (transforms into Ladybug)
Cat Noir: Ladybug will never fall into your trap!
Shadow Moth: (hiding in an alley) Shut him up!
Cat Noir: No one will silence me, Shadow Moth! (becomes inaudible)
Shadow Moth: Now, I will have the pleasure of capturing Ladybug!"
sentibubbler_cat_noir_0005,Streets of Paris,"Sentibubbler: Hurry up! The bubbles are rising! Tick-tock, Ladybug!
Cat Noir: (very worried) It's now or never for your awesome two-person plan, m'lady!
Pegabug: I won't be able to seize everything at once! First, the object that controls the sentimonster. Voyage! (She opens up a portal that opens up behind Shadow Moth, ambushing him and grabbing his coffee cup.)"
silencer_cat_noir_0001,Agreste mansion. Adrien is practicing piano in his room while Plagg flips through channels on the TV until he spots Silencer through the window.,"Adrien: Plagg, claws out! (transforms into Cat Noir)
Cat Noir: (sees Ladybug's messages) Meow! M'lady sent me some messages. I bet she misses me! (takes off)
Silencer: (using XY's voice) Where are you hiding, Bob Roth? You're definitely good at hiding. (using Ladybug's voice) But you won't get away from me. I've got plans for you, too. (heads towards City Hall, unaware that Ladybug is watching him)
Cat Noir: I'm right here, M'lady. Uh, I'm here now, so go ahead and fill me in. (Ladybug sends him a message) Of course, I should've thought of that. (Ladybug sends him another message) Hey, that's not very nice!"
silencer_cat_noir_0002,TVi studio. Silencer has taken Bob to the film set.,"Silencer: (using Alec's voice) Dear viewers, we're back on the air for a exclusive interview with Bob Roth. He has something very important
Cat Noir: Wait, M'lady! It might be too early to pull off your crazy plan. We could wait for Bob Roth to actually tell the truth. Then justice would be served for Kitty Section, wouldn't it? (Ladybug sends him a message)
It would be revenge, not justice. And being coerced into telling the truth is meaningless.: You're right, M'lady. You're not much fun but you do have a point. We have to save him. (bursts into the film set) C'mon! (fights Silencer) We got all the time in the world! We might as well have a bit of fun!"
silencer_cat_noir_0003,TVi studio hallways. Cat Noir is running towards the film set when he is joined by Ladybug.,"Cat Noir: Catch this, M'lady! (throws belt towards Ladybug, who uses it to carry the vacuum Ghostbusters-style)
Cat Noir: Cataclysm! (gets pinned down by Silencer and has his voice taken away, but the blob is absorbed by Ladybug into her vacuum before Silencer can absorb it)
Ladybug: No more evil doing for you, little akuma! Time to de-evilize! (captures akuma) Gotcha! Bye, bye, little butterfly! (Cat Noir attempts to speak but nothing comes out) You're right, this does have its advantages. Miraculous Ladybug!"
silencer_cat_noir_0004,TVi studio hallways. Cat Noir is running towards the film set when he is joined by Ladybug.,"Bob: Eh heh heh heh heh. Precisely! It was all just a big joke! I actually happen to love the band Kitten Division! In fact, I love them so much that I was about to sign them to their first record deal! (Cat Noir walks over to Ladybug and they fistbump; Luka looks surprised by Bob's suggestion) And now, they're going to finish off this show with their very own song! I didn't mention it earlier, to keep it a surprise! But it was my idea from the start!
Cat Noir: We usually save the good guys from the baddies, but I've got my doubts about this one. You sure he hasn't been akumatized? (goes to untie Bob)
Ladybug: Nope. He's like that all the time. (notices her earrings beeping) Gotta go! I'm about to transform back. See you soon, my kitty
Cat Noir: (enamored) I love when she calls me that"
simon_says_cat_noir_0001,"Outside the studio. A group of people are waiting for the elevator, but Simon Says comes out of it.","Cat Noir: I quit karate. (The elevator opens and a lady comes. She gets frightened.) Oh, hey there, Ladybug!
Cat Noir: Enough already. Cataclysm! (uses his Cataclysm to make the elevator malfunction, and the Gorilla falls.)
Ladybug: Nice seeing you too, Cat Noir
Cat Noir: Oh, sorry. I thought you were Simon Says"
simon_says_cat_noir_0002,Agreste mansion.,"Ladybug: Excuse me. (answers her yo-yo) Cat Noir, where were you?
Cat Noir: I, I was... keeping Simon Says at bay!
Ladybug: And? Cat Noir?
Cat Noir: (sees the hypnotized people) I couldn't keep him away. He's coming. He's got company. (Cat Noir enters the room) Close off all exits! They're coming from another direction! Do as I say! Engage the self-defense system, we need total lockdown! (Gabriel activates the total defense system.)"
simon_says_cat_noir_0003,Agreste mansion.,"Gabriel: How do you know so much about the system?
Cat Noir: Uh... In a house like this... it's, it's a given!
Gabriel: They won't get in. This house is built like a fortress"
simon_says_cat_noir_0004,Gabriel's atelier,"Announcer: Emergency power on
Cat Noir: There are too many of them. Your defense system is failing!
Ladybug: Adrien and Nino! I better go get them!"
simon_says_cat_noir_0005,Gabriel's atelier.,"Simon Says: Gotcha
Cat Noir: Well, that's just great
Simon Says: Welcome to another exciting hour of ""The Challenge""! Good evening again from Simon Says. Viewers, I've kept my promise. Here's Gabriel!"
simon_says_cat_noir_0006,TVi Studio.,"Ladybug: The akuma's gotta be in one of those cards
Cat Noir: But which one? There are so many of'em
Simon Says: Ladybug, Cat Noir, you can save him by giving me your Miraculouses. Do the right thing"
simon_says_cat_noir_0007,TVi Studio.,"Simon Says: Simon says... take off like an airplane! (throws an airplane card at Gabriel and he starts acting like an airplane, he runs out the room, making airplane-noises.)
Cat Noir: He's headed for the roof. We have to stop him
Ladybug: This is our last chance to capture the akuma and I can't do it alone! If we free Simon Says, we free Mr. Agreste too!
Cat Noir: Then let's not waste another minute"
simon_says_cat_noir_0008,TVi Studio.,"Simon Says: (gasps) Simon says
Cat Noir: Cataclysm! (uses his power to disintegrate the cards. He throws the deck to Ladybug, who throws it on the ground. The akuma flies off.)
Simon Says: That's not possible! I made your yo-yo useless!"
simon_says_cat_noir_0009,TVi Studio.,"Ladybug and Cat Noir: Pound it!
Cat Noir: I'm afraid your flight's been canceled, sir
Gabriel: You?
Cat Noir: Prefer Ladybug? Can't say I blame you. (He puts his arm around Ladybug's shoulder. his Miraculous beeps.)"
simpleman_cat_noir_0001,Roland Dupain's house.,"Marinette: And now, let's go save Adrien! (rushes off)
Cat Noir: Cataclysm!
Roland: Hang on, I don't get it. The villain is that cat girl?"
simpleman_cat_noir_0002,Under the Eiffel Tower.,"Ladybug and Cat Noir: SHADOW MOTH!
Cat Noir: An akumatized villain is going to want to fight us so they can steal our Miraculous!
Ladybug: Oh, boy, it's gonna be really complicated
Cat Noir: Wouldn't it be simpler to fight Shadow Moth directly?
Ladybug: Oh, of course!"
simpleman_cat_noir_0003,Under the Eiffel Tower.,"Ladybug: Candy! I love candy!
Cat Noir: Everyone loves candy!
Manon: No! Never take candy from a stranger!"
simpleman_cat_noir_0004,Under the Eiffel Tower.,"Ladybug: I'm tired of Miraculous! I don't want them anymore! (starts taking off her earings)
Cat Noir: Me neither! Superheroes are lame! (starts taking his ring off)
Shadow Moth: (from his lair) Oh, yes! Yes!"
simpleman_cat_noir_0005,Under the Eiffel Tower.,"Ladybug: But the bad guy is... too bad!
Cat Noir: Look how strong he is!
Simpleman: Ha! That's true!"
simpleman_cat_noir_0006,Under the Eiffel Tower.,"Ladybug: But I don't have a bicycle pump
Cat Noir: Can I just cataclysm the bad guy?
Shadow Moth: (from his lair) Hey! Explaining complicated stuff is cheating!"
simpleman_cat_noir_0007,Under the Eiffel Tower.,"Cat Noir: Cataclysm?!
Cat Noir: It's true, my power (is) super simple!
Ladybug: And repairing everything is even more simple! (Ladybug captures the akuma) Gotcha! (releases the purified akuma, fluttering away) Bye-bye, little butterfly. The only thing I have to say is"
sleeping_syren_cat_noir_0001,Collège Françoise Dupont roof. Kim sees Ladybug and Cat Noir in the distance.,"Kim: When someone's been akumatized I've got to wait for Ladybug to call me
Cat Noir: You're not sure which swimsuit to wear, m'lady?
Ladybug: No, I'm good, I've made my choice. (swipes the monkey symbol away and calls all of the Miraculers present) We're going to need reinforcements"
sleeping_syren_cat_noir_0002,Exterior of the building Sleeping Syren is at. Cat Noir is fighting the water guards.,"King Monkey: Uproar! (Throws a stapler at a water guard which transforms it into a giant mug with a monkey on it.)
Cat Noir: Cataclysm! (Busts open the door which lets him, Dragonbug, and King Monkey run into the building.)
Water Dragon: Only a knight who can defeat me will be worthy of waking the Syren
Cat Noir: Hey, am I the only one getting tired of these watered-down fairy tales?"
sleeping_syren_cat_noir_0003,Exterior of the building Sleeping Syren is at. Cat Noir is fighting the water guards.,"King Monkey: Uproar! (Gets a trumpet that he throws at another stream of water coming towards him, turning the stream into confetti that piles around him. However, the Dragon still manages to smack him into a wall.)
Cat Noir: We're going to need your magic wand, m'lady!
Dragonbug: Lucky Charm! (gets a bag of cement.) Perfect, cement!
Cat Noir: Are you planning on building a wall, bugaboo?
Dragonbug: You know what happens when you mix cement with water? Lend me a paw, kitty cat!"
sleeping_syren_cat_noir_0004,Exterior of the building Sleeping Syren is at. Cat Noir is fighting the water guards.,"King Monkey: Uproar. (gets a pencil and uses the eraser on Sleeping Syren's lips, transforming the lip balm into a snorkel.)
Cat Noir: Cataclysm
Dragonbug: No more evil doing for you, ultrakuma! (She opens up her yoyo.) Time to de-evilize! (She catches the ultrakuma.) Gotcha! Bye bye, little butterfly! (She releases the butterfly.) Miraculous Dragonbug!"
sole_crusher_cat_noir_0001,"Streets. Sole Crusher is chasing after Chloé, while Tikki is catching up to Sole Crusher.","Marinette: (turns to Sole Crusher) That's not true! (Sole Crusher looks down at Marinette) You don't have to crush anyone! (Sole Crusher turns towards Marinette.) There's no such thing as winners, or losers! (Sole Crusher becomes sad by this, realizing that Chloé had lied to her since she arrived to Paris.) There's just... people, with other unique differences and individualities!
Cat Noir: (jumps onto a rooftop and stands up. Marinette and Sole Crusher turns to him. He then turns to an now annoyed Sole Crusher.) Did someone start off on the wrong foot this morning?
Marinette: (to Cat Noir) I'm not finished! (turns back to Sole Crusher)
Cat Noir: Huh?
Marinette: Zoé, No one will judge you here. You can just be yourself. You might trip, you might fall, and there'll always be someone to help you back up. (I'll) always be there for you"
sole_crusher_cat_noir_0002,"Le Grand Paris, Chloé's room. Ladybug and Cat Noir bust her doors down.","André: I hid in here when I witnessed poor little Zoé getting akumatized
Cat Noir: You mean you saw everything?
Ladybug: Do you know where her sneakers are?
Cat Noir: (to Ladybug) Don't you find it strange that Sole Crusher didn't follow us here?
Ladybug: Let's make a run for it. (they run to the cellar)"
startrain_cat_noir_0001,Aboard the Startrain.,"Marinette: (gets into a bathroom and lets Tikki out of her purse.) No peace for Ladybug, obviously
Cat Noir: (sees Ladybug as she exits the bathroom)Ladybug? But, how did you get here?
Ladybug: Teleportation! Courtesy of the Horse Miraculous. And, you?
Cat Noir: I... was already on the train! Lucky, huh? Just like what they say about black cats?
Ladybug: No one must know that you were one of the passengers!
Cat Noir: There're hundreds of people on the train! I'm just a cat in a hay stack
Ladybug: Well, I guess you're right. Let's go and stop Startrain! (She starts heading down the car.)
Cat Noir: Why don't we use the Horse Miraculous to teleport the train back to Earth?
Ladybug: That would be pointless. She could make the train take off again just as quickly. We must capture the Akuma first!
Cat Noir: But if we do it while the train's up here in space, we'll all freeze and have no air to breathe
Ladybug: Which is why we must first reach Startrain, then capture the Akuma, and teleport back to Earth at the same time!"
startrain_cat_noir_0002,Passenger Car.,"Cat Noir: We... didn't know you were going to be here, otherwise we would've, for sure
Cat Noir: Reinforced plexiglass! Unbreakable, except for my...(He raises his hand.) Cata - !
Ladybug: (grabs his wrist) No, wait! We might need it when we're face-to-face with Startrain
Cat Noir: Max!"
startrain_cat_noir_0003,Passenger Car.,"Max: Got it!
Cat Noir: Well done!
Ladybug: Max! Markov! We need you to come with us to open the next door"
startrain_cat_noir_0004,Empty Passenger Car.,"Cat Noir: We'll protect you. (Max and Markov smile, and they all head to the next car.)
Cat Noir: What's happening?
Ladybug: We gotta be ready for anything! Lucky Charm! (A firefighter's helmet appears. Ladybug snatches it out of the air, and looks around.) I can't find any -"
startrain_cat_noir_0005,Empty Passenger Car.,"Cat Noir: She wasn't kidding, it feels like we're really close to the sun!
Cat Noir: (groans) Wooh! We almost got cooked in there!
Markov: I think we should classify this as a code red situation!"
startrain_cat_noir_0006,The Startrain's Operator Cab.,"Markov: (glitches and shuts down) I'm... getting... cold...!
Cat Noir: (bouncing off the walls) Cataclysm!
Ladybug: Hah! (throws her yo-yo, ensnaring Startrain)"
stoneheart_origins_part_2__cat_noir_0001,Outside the school. Stoneheart is still holding Mylène and Chloé captive.,"Chloé: You have no idea who you're dealing with. My daddy, the mayor, will bring in the police, the army, the entire cavalry!
Cat Noir: And don't forget the superheroes! (hits Stoneheart with his staff, but Stoneheart grows bigger) Oh no. My bad
Chloé: Ugh. Super incompetent, you mean"
stoneheart_origins_part_2__cat_noir_0002,Outside the school. Stoneheart is still holding Mylène and Chloé captive.,"Stoneheart: Don't worry, little monster. I'm gonna take care of you, too. (Chloé cringes)
Cat Noir: If you can hear me. Ladybug, I could use a little help!
Alya: What's she waiting for?
Cat Noir: Let go, you rockhead!
Alya: (HELP!!)"
stoneheart_origins_part_2__cat_noir_0003,Outside the school. Stoneheart is still holding Mylène and Chloé captive.,"Ladybug: He's right, you know. If I'd captured Stoneheart's akuma the first time around, none of this would have happened! I knew I wasn't the right one for this job
Cat Noir: No. He's wrong, because without you, she'd no longer be here. (they look at Chloe) And because without us, they won't make it, and we'll prove that to 'em. Trust me on this, okay?
Ladybug: Okay"
stoneheart_origins_part_2__cat_noir_0004,Outside the school. Stoneheart is still holding Mylène and Chloé captive.,"Stoneheart: You'll never take Mylène from me! Come to me, my stone beings! (climbs up the Tower)
Cat Noir: We're surrounded! What do we do now? We can't attack him
Ladybug: Yes, but we know where the akuma is
Cat Noir: In his clenched fist. The one he's holding Mylène with. So
Ladybug: So we know he's in love with her. That's it! We don't separate Stoneheart and Mylène. We bring them closer together! They're made for one another! It's just that they don't know it yet
Cat Noir: Uh. I'm not really following you, but guess I better trust you. Something tells me that this is how it's gonna be from here on out"
stoneheart_origins_part_2__cat_noir_0005,Outside the school. Stoneheart is still holding Mylène and Chloé captive.,"Ladybug: Everything's gonna be alright!
Cat Noir: How are you planning to get them closer than they already are?
Ladybug: By using our powers! Lucky Charm! (a parachute appears) A parachute? What am I supposed to do with this?
Cat Noir: (gets thrown away by a stone being and screams) You sure you know what you're doing?
Ladybug: We'll find out soon enough! (uses her yo-yo to tie Stoneheart's hand) His hand! Get ready!"
stormy_weather_2_cat_noir_0001,"At Parisian streets after Ladybug's transformation offscreen, Cat Noir came with her to see the more powerful Stormy Weather.","Stormy Weather II: I'm going to use this volcano to move the Earth away from the sun. Soon the world will plunge into a perpetual winter, and Earthlings will be nothing but frozen food. Then you'll realize just how powerful I really am. (laughs evilly and creates lightning)
Cat Noir: Can she really do that?
Ladybug: Probably. But don't worry, kitty. We're not gonna let her rain on Paris' parade
Cat Noir: Hey! Was that a pun I heard, m'lady?
Ladybug: Yep. A little change is good, don't you think? (heads towards Stormy Weather)
Cat Noir: I love that girl! (follows Ladybug)"
stormy_weather_2_cat_noir_0002,Flashback from Despair Bear.,"Chloé: (Okay, Ladybug! (Spins the Table Umbrella as the Yo-yo string attached to the Puppet head gets detached from Cat Noir's leg.)
Cat Noir: (Ladybug? What are you doing?)
Ladybug: (Oh, nothing. Just saving your skin with the help of our new little sidekick.)"
stormy_weather_2_cat_noir_0003,Flashback ends: Flashback from Mayura begins.,"Cat Noir: (We still don't know where his akuma is hidden.)
Cat Noir: (This might be a good time to use that Lucky Charm of yours, don't you think?)
Ladybug: (I need all of us to make it work! I can't do anything with it now! (the akumatized villain begins to surround Ladybug and Cat Noir)"
stormy_weather_cat_noir_0001,City. Stormy Weather leaves the park.,"Ladybug: Ah! Uhh... Marinette told me! She's coming right back, okay? (swings away)
Cat Noir: Hey Ice Queen, what's with all the terrorizing? Why don't you pick on someone your own temperature?
Stormy Weather: My name is (not) Ice Queen! It's Stormy Weather!
Cat Noir: Listen. I'm (feline) more generous than usual today. So cool down and we'll call it quits, 'kay?"
stormy_weather_cat_noir_0002,City. Stormy Weather leaves the park.,"Cat Noir: Listen. I'm (feline) more generous than usual today. So cool down and we'll call it quits, 'kay?
Cat Noir: Waaaaaahhh! (he flies a long way and lands in a nearby street)
Ladybug: I thought cats always landed on their feet
Cat Noir: Why thanks, my Ladybug, but I had it covered. (kisses Ladybug's hand)
Ladybug: Huh? (pushes Cat Noir back by his nose) No time for your childish charm, Cat Noir. But you're welcome"
stormy_weather_cat_noir_0003,City. Stormy Weather leaves the park.,"Ladybug: Hoaaah!
Cat Noir: Uhhhhh!
Stormy Weather: Not you again! (fires a windy blast at them, knocking them backward through the air, along with several vehicles)"
stormy_weather_cat_noir_0004,City.,"Stormy Weather: (from the screen) Prepare for the worst weather in history!
Cat Noir: (sees a poster of Aurore) Hey! That girl reminds me of someone!
Ladybug: It's her! The akuma must be in her parasol!"
stormy_weather_cat_noir_0005,"Darkened KIDZ+ building. Ladybug and Cat Noir, who continues leading her by the hand, are looking for Stormy Weather, using Cat Noir's night vision.","Ladybug: Okay, that's enough. I think I can manage to--
Cat Noir: Duck!
Ladybug: --follow your lead on this one"
stormy_weather_cat_noir_0006,"Darkened KIDZ+ building. Ladybug and Cat Noir, who continues leading her by the hand, are looking for Stormy Weather, using Cat Noir's night vision.","Cat Noir: Cataclysm!
Cat Noir: (to Stormy Weather) Hey, Coldilocks! Is that all you got?
transformation music from Cat Noir: plays. Stormy Weather attacks Cat Noir with lightning, but he dodges. He uses his Cataclysm to make the billboard fall down, its aim toward Stormy Weather. She blasts a hole in it and Ladybug wraps her yo-yo around Stormy Weather's ankle. The"
strikeback_shadow_moth_s_final_attack_part_2__cat_noir_0001,Roue de Paris. Strikeback throws the landmark towards the Parisians.,"Ladybug: What's wrong with you? It's dangerous to stay here, shoo!
Cat Noir: Hey, little buddy old pal! Over here!
Ladybug: Don't stay here, otherwise you risk getting hit by the bad guy! (leaps off)"
strikeback_shadow_moth_s_final_attack_part_2__cat_noir_0002,Roue de Paris. Strikeback throws the landmark towards the Parisians.,"Ladybug: Nice one, Rena
Cat Noir: (surprised) Huh? Rena Rouge? Where is she?
Ladybug: Uh... Rena who?"
strikeback_shadow_moth_s_final_attack_part_2__cat_noir_0003,On top of the city hall.,"Ladybug: Cat Noir, you need to de-transform!
Cat Noir: What??
Ladybug: Until I've de-akumatized him, I can't leave you with your cataclysm. It's too risky! Minotaurox, Purple Tigress, Polymouse, with me! We'll never be able to beat the sentimonsters until we defeat Risk! Everyone else, try to limit the damages"
strikeback_shadow_moth_s_final_attack_part_2__cat_noir_0004,Parisian streets. Cat Noir is pinned on a building by Strikeback. He activates his cataclysm.,"Cat Noir: Cataclysm!
Cat Noir: No!
Strikeback: Strikeback!"
strikeback_shadow_moth_s_final_attack_part_2__cat_noir_0005,"Present timeline, Paris. Pennybug and Flairmidable step out the Burrow.","Ladybug: No more evil doing for you, megakuma! (catches the megakuma and proceeds to throw her lucky charm object) Miraculous Ladybug!
Cat Noir: (on the rooftops) Yeah, uh- actually, how about we continue this later? You guys stay right there, okay? (He flees quickly away from Strikeback who brings yet another blow on where he stood. He proceeds to hide behind a chimney as he sees Ladybug admiring Flairmidable's skills.)
Ladybug: Awesome! Well done! You did what's needed to be done on your first try. I knew you were the one I needed! You really are the best, Adri— I mean"
strikeback_shadow_moth_s_final_attack_part_2__cat_noir_0006,"Rooftops of the Jardins du Trocadéro, Ladybug is sitting all by herself under the rain for the darkest hour of France, sobbing. Now Master Wang Fu's failure is complete. Then, out of nowhere, in front of the Eiffel Tower, Shadow Moth (now known as Monarch) starts to laugh maniacally as he appears with his head shaped with his akumas, alongside with all the powers of the Miraculous, to Ladybug's horror.","Ladybug: I've lost EVERYTHING! (Sobs)
Cat Noir: You haven't lost me
Ladybug: Why don't you just give up on me? I've lost ALL the Miraculous! I'm the worst Guardian EVER! I wanted to control everything, I didn't listen to you, I lied to you, I kept you at a distance! Every time you offered me a helping hand, I never took it! I really made a mess of EVERYTHING! (continues sobbing)
Cat Noir: (reaches out his hand to Ladybug) M'lady"
strikeback_shadow_moth_s_final_attack_part_2__cat_noir_0007,"Rooftops of the Jardins du Trocadéro, Ladybug is sitting all by herself under the rain for the darkest hour of France, sobbing. Now Master Wang Fu's failure is complete. Then, out of nowhere, in front of the Eiffel Tower, Shadow Moth (now known as Monarch) starts to laugh maniacally as he appears with his head shaped with his akumas, alongside with all the powers of the Miraculous, to Ladybug's horror.","Cat Noir: (reaches out his hand to Ladybug) M'lady
Cat Noir: We're gonna get them back one by one…until the very last. And we'll make sure this never happens again
Ladybug: You...and me?
Cat Noir: You, the best superhero there ever was, (points at the huge crowd of Parisians below them, cheering for them) them, the people of Paris"
style_queen_queen_s_battle_part_1__cat_noir_0001,Dressing room. Adrien is looking at himself in the mirror and fixing something about his jacket.,"Adrien: (takes the feather out of Marinette's hand) Marinette, everything's gonna be fine. Your hat looks great; I think it's awesome; so does my father. Otherwise he wouldn't have picked it for me. Look. (puts on the hat; does a
cat: walk-walk down the dressing room; Marinette squeals) See?
Marinette: (chuckles) You got that catwalk down!"
sublimation_episode__cat_noir_0001,"The streets of Paris. Bob Roth is being driven away, but then the car is stopped.","Ladybug: (To Cat Noir) Hide him somewhere Sublimation won't find him
Cat Noir: You've got it!
Bob: Oh, why'd you put me in here?
Cat Noir: Maybe it's cause your attitude stinks"
sublimation_episode__cat_noir_0002,"The rooftops. Sublimation kicks Ladybug, causing her to roll down a roof.","Caroline: Sublime idea!
Cat Noir: Now it's you against us!
Sublimation: You should be ashamed of protecting a scoundrel like Bob Roth!"
sublimation_episode__cat_noir_0003,"The rooftops. Sublimation kicks Ladybug, causing her to roll down a roof.","Ladybug: Lucky Charm!
Cat Noir: What plan are we rolling with, M'Lady?
Ladybug: I...I don't know"
sublimation_episode__cat_noir_0004,"The rooftops. Sublimation kicks Ladybug, causing her to roll down a roof.","Sublimation: You must be a better version of yourself, Ladybug. Don't you wanna know?
Cat Noir: Everyone's allowed to make mistakes, and honestly, I don't see how there could be a better version of you, M'Lady
Ladybug: Do you really mean it, Cat Noir?
Cat Noir: I never lie. She's powerless against you"
sublimation_episode__cat_noir_0005,"The rooftops. Sublimation kicks Ladybug, causing her to roll down a roof.","Cat Noir: I never lie. She's powerless against you
Cat Noir: M'Lady, what are you-
Sublimation: You are now sublimed! (To Cat Noir) Be better!"
syren_cat_noir_0001,Paris. Cat Noir is being chased by two black panthers.,"Cat Noir: How about some tasty chops, instead? (leaps away with his staff)
Cat Noir: (holds up fist) Pound i— (looks back at Ladybug and Rena Rouge running away) Hey, where're you going?
Ladybug: Rena's about to transform back
Cat Noir: So (you're) allowed to know her true identity, but (I'm) not?
Ladybug: Because (I) have to get her Miraculous back
Cat Noir: So what's my role, then? The guy who's always left in the dark? What else are you hiding from me?"
syren_cat_noir_0002,Paris. Cat Noir is being chased by two black panthers.,"Ladybug: (still to Cat Noir) Okay, I'll talk to him about it
Cat Noir: Him? Who's him?
Ladybug: Uh...when the time is right, Cat Noir, I promise. (departs with Rena Rouge)
Cat Noir: (to himself) I hate secrets"
syren_cat_noir_0003,Theater roof. The entire city is flooded almost to that level.,"Syren: Never!
Cat Noir: Ladybug? (leaps up, catches her, and lands with her on a roof) You didn't tell me you were going swimming today
Ladybug: I wasn't planning on it; ladybugs aren't exactly cut out for deep-sea diving, you know
Cat Noir: Cats aren't exactly crazy about water either, you know. Is there any (chance) you can get us a submarine? (winks at Ladybug)
Ladybug: (responding to his hint) (Paw)ssibly, kitty cat. Lucky Charm! (A potion bowl appears)
Cat Noir: Huh. Well, we can always use it to scoop up the water. It'll just take a (long) time
Ladybug: (gasps as she realizes the significance of the bowl) I'll be right back! (starts to run off, but Cat Noir grabs her wrist)
Cat Noir: Wait! Where're you going?
Ladybug: (hesitantly) I can't
Cat Noir: (disappointedly) Say anything. Yeah, I know. But we (are) a team, aren't we? (turns away from Ladybug) I'm tired of all these secrets
Ladybug: I'm sorry. It's not exactly easy for me either, trust me. (she leaps away while Cat Noir turns to see her leaving him)"
syren_cat_noir_0004,"Paris underwater. Syren swims out of the swimming pool building, and searches around for Kim and Ladybug.","Aquabug: (using her ear-communicator) Cat Noir! Are you all right?
Aqua Noir: (likewise) Yeah, Bugaboo. Like a fish in water
Aquabug: Great! Now, be ready to strike! (swims along until she swims through a car with its doors open on both sides, Syren following until she enters the same car) Cat Noir! Now!
Aqua Noir: Looks like I got a nibble! (pulls the car Syren is trapped in out of the water, and lets it impact on the roof; then looks in the car window) How cool! I always wanted a goldfish! (imitates a goldfish breathing with his mouth and flapping his hands on the sides of his head)
Aquabug: No more evil-doing for you, little akuma. Time to de-evilize! (captures the akuma and purifies it) Gotcha! Bye bye, little butterfly. (throws the car key in the air) Miraculous Ladybug!
Aqua Noir: Thank you for keeping your promise, M'Lady
Aquabug: (raises her fist) We (are) a team, aren't we?"
